ruca,great_circle_distance,origin,destination
Suburban,43.93256023087588,"42.841797,-94.374343","43.12513,-95.152458"
Suburban,74.66747823993077,"39.230553,-82.66956","39.920477,-83.748722"
Suburban,48.81918479717631,"38.13843,-81.75957","38.41786,-82.58627"
Suburban,67.25516487965835,"37.753919,-90.59839","36.788797,-90.43925"
Suburban,79.84995436157551,"40.20621,-90.652911","41.220754,-89.922724"
Suburban,75.76344799528978,"37.853198,-81.081717","38.829064,-81.719325"
Suburban,51.713613441325215,"33.896961,-89.221899","33.530982,-88.437013"
Suburban,9.050294506912204,"44.8209,-69.11116","44.837454,-69.294372"
Suburban,47.77715967222472,"40.661609,-96.664859","41.214266,-96.114693"
Suburban,67.31313242132072,"41.820897,-74.995771","40.992528,-74.312083"
Suburban,57.78696767147532,"40.136624,-79.047988","39.486941,-79.733669"
Suburban,15.093722419986268,"40.570081,-122.067214","40.43159,-122.289394"
Suburban,46.74217954392223,"30.599773,-89.112683","30.262109,-89.792557"
Suburban,59.9722992109124,"40.620736,-78.918561","40.832485,-77.807798"
Suburban,84.39980561999941,"34.603933,-96.420055","35.421606,-97.528106"
Suburban,89.13400015537655,"43.6866,-89.483441","43.018775,-87.965474"
Suburban,89.14436174335715,"35.48674,-96.68502","36.738707,-97.070952"
Suburban,51.70604271090664,"47.465825,-115.765951","47.749069,-116.793358"
Suburban,79.36821358474259,"37.832151,-86.782723","38.727662,-87.699243"
Suburban,48.63256564483896,"41.280128,-76.6753","41.977035,-76.543201"
Suburban,48.528502522388784,"35.534288,-106.014164","35.110763,-106.700888"
Suburban,33.14514808043746,"39.761844,-76.851125","39.282698,-76.820845"
Suburban,61.412459085601384,"32.305158,-84.027407","32.506227,-85.052897"
Suburban,38.42514046001897,"28.940109,-81.983397","28.54965,-81.531723"
Suburban,33.5094487829046,"41.24482,-74.17542","40.809127,-74.457814"
Suburban,77.98650964341492,"43.446092,-72.92087","43.041097,-71.474546"
Suburban,49.55917443611841,"41.578355,-84.25106","42.162628,-83.692312"
Suburban,53.594854186967964,"46.378527,-109.257354","45.828755,-108.468116"
Suburban,47.91045101802186,"33.561589,-96.856165","32.908286,-96.578287"
Suburban,69.6368607847681,"33.077371,-84.321736","34.037763,-84.688562"
Suburban,28.768963169909014,"30.475194,-91.973736","30.23085,-92.364435"
Suburban,74.0794332079246,"37.74278,-105.8753","38.232471,-104.665094"
Suburban,88.14743113219316,"31.546733,-86.713793","30.752566,-85.547114"
Suburban,20.867798453870556,"32.896272,-93.877571","32.596058,-93.838328"
Suburban,72.94463998852775,"44.057514,-69.965553","43.234327,-70.87908"
Suburban,75.619998577394,"39.34451,-83.59742","38.395017,-84.296595"
Suburban,74.25556203938253,"38.17927,-81.71096","37.811926,-80.429334"
Suburban,28.378538227183157,"39.48274,-79.836968","39.263396,-80.286179"
Suburban,76.92571542561078,"44.34777,-87.82732","43.489272,-88.811505"
Suburban,64.0807081859177,"35.207566,-91.372792","36.076664,-90.97437"
Suburban,8.870835821311124,"47.799949,-96.798532","47.791326,-96.607845"
Suburban,46.73617227206586,"41.351116,-93.23362","41.0125,-92.455586"
Suburban,85.6583596313176,"36.385903,-80.589507","36.644153,-82.098235"
Suburban,57.8720976384738,"41.87888,-92.78936","42.031878,-91.681999"
Suburban,74.24583763699287,"46.556833,-92.720097","46.344332,-94.24898"
Suburban,88.02192772379074,"34.32925,-97.68114","34.369238,-96.138845"
Suburban,73.74353959540439,"32.362705,-101.043022","31.426937,-100.438433"
Suburban,16.01151786551916,"34.326755,-82.430787","34.206125,-82.191365"
Suburban,61.65266389387598,"32.54978,-82.183916","32.14319,-81.243727"
Suburban,62.52408095943117,"46.121345,-67.833009","45.355887,-68.524582"
Suburban,89.72655468994803,"37.302521,-88.393763","36.084313,-87.832666"
Suburban,57.468331194807035,"44.081669,-93.857123","44.856262,-93.432516"
Suburban,78.22367738715208,"40.90066,-77.34244","40.07395,-76.325381"
Suburban,34.887064516386104,"38.590602,-82.456062","38.103402,-82.625156"
Suburban,64.65334185702608,"36.921415,-93.280185","36.364782,-94.21764"
Suburban,83.73146721014153,"36.930011,-106.936982","36.387562,-105.586088"
Suburban,87.24637374876434,"44.61943,-102.05183","44.480316,-103.812985"
Suburban,18.04750939920564,"42.562505,-92.178342","42.701681,-92.478781"
Suburban,32.892493867898665,"39.59172,-89.42398","39.899809,-88.951969"
Suburban,89.61387295534938,"36.897395,-80.789443","37.3227,-79.252972"
Suburban,86.52534443267973,"39.249339,-81.922005","40.123439,-83.08736"
Suburban,48.53901438115882,"43.21195,-88.51621","42.694751,-87.866631"
Suburban,50.13183372725051,"34.316747,-78.891483","34.209727,-78.023162"
Suburban,84.69918476639234,"43.136067,-92.77932","43.018119,-91.108812"
Suburban,37.248443486047606,"43.22314,-71.71299","42.727699,-71.422502"
Suburban,44.307283901203334,"34.963658,-92.423585","35.280491,-93.105225"
Suburban,63.425087748087236,"47.925956,-97.494107","48.111545,-96.150057"
Suburban,60.74587818371326,"36.402215,-87.492837","35.598603,-87.052026"
Suburban,57.77689135275598,"38.317499,-81.527433","38.41786,-82.58627"
Suburban,24.105367591773316,"42.968903,-77.233194","43.193671,-77.59852"
Suburban,76.18177960707516,"46.331119,-87.439658","47.109662,-88.578564"
Suburban,38.565549593957265,"40.565325,-77.235359","40.809754,-77.897126"
Suburban,71.74696265208784,"41.627612,-75.786129","40.991752,-76.879082"
Suburban,84.46982732938314,"41.686609,-86.599414","42.466559,-87.867809"
Suburban,46.52840745507616,"34.36811,-118.489037","33.833358,-117.994742"
Suburban,54.39891964586348,"36.364834,-79.187938","36.087986,-80.101611"
Suburban,50.47491114922631,"45.283783,-92.535618","44.781221,-93.285866"
Suburban,59.43875545127172,"41.63082,-79.97622","41.01088,-80.770396"
Suburban,80.61787879474873,"38.608394,-96.108283","38.914467,-94.664311"
Suburban,69.98110948501692,"45.329227,-98.47485","44.333032,-98.216923"
Suburban,88.31783599309983,"36.401598,-88.466035","36.803532,-89.977537"
Suburban,72.66737185168421,"40.23102,-95.77285","41.232045,-96.198601"
Suburban,76.11057459934175,"40.342999,-77.182569","39.464442,-76.316304"
Suburban,48.4258734374561,"30.658273,-93.8984","30.300761,-93.198897"
Suburban,63.172627796547374,"47.876985,-120.07775","47.141208,-119.274193"
Suburban,79.77822026708017,"36.310814,-93.252276","37.149917,-92.2626"
Suburban,30.28890401669165,"33.05811,-112.04764","33.471281,-112.222854"
Suburban,85.88278576592161,"45.22385,-95.39336","46.452898,-95.126816"
Suburban,40.83413464489817,"35.616257,-82.148319","35.928281,-81.529694"
Suburban,82.79266104551913,"35.757803,-77.39351","35.785833,-78.870003"
Suburban,14.780255110240532,"46.873509,-122.661394","46.994669,-122.919577"
Suburban,35.77922586427644,"39.77485,-84.674889","39.26043,-84.597885"
Suburban,49.25699169213268,"46.49862,-104.79357","46.403426,-105.819044"
Suburban,6.86236602217499,"35.460458,-77.063047","35.559777,-77.063623"
Suburban,21.18411135253255,"36.50228,-88.71505","36.414053,-89.080133"
Suburban,39.529550998259616,"36.20395,-88.41977","36.414053,-89.080133"
Suburban,84.88619204873022,"39.031541,-86.838359","37.973146,-87.635561"
Suburban,70.42063803815962,"33.87512,-93.9138","32.857635,-93.984753"
Suburban,77.77687004752417,"42.338594,-73.250891","41.31077,-73.866938"
Suburban,68.35476559137182,"36.814669,-92.626445","37.064637,-93.824061"
Suburban,82.05736773213201,"42.368277,-74.179384","41.563347,-73.00491"
Suburban,45.307555655094504,"32.9096,-81.95289","33.545428,-82.144621"
Suburban,82.86186454123991,"35.57727,-92.545572","34.454593,-93.060524"
Suburban,73.96444233715924,"34.81516,-79.18309","34.56197,-77.918115"
Suburban,70.07128905826212,"40.834004,-83.651785","40.404533,-82.441405"
Suburban,87.3726959447511,"42.12923,-74.843187","43.104447,-73.749201"
Suburban,89.21645026491709,"32.369703,-81.361775","33.486609,-82.133761"
Suburban,42.30436978130371,"32.299304,-97.02705","32.811635,-97.424816"
Suburban,69.84243969574406,"31.48573,-84.5138","30.488843,-84.318553"
Suburban,83.45021791449926,"40.88839,-80.69396","39.914411,-79.756029"
Suburban,70.6228306004404,"41.57366,-84.00522","41.406965,-82.65893"
Suburban,58.103267349016754,"38.72921,-87.68169","39.485567,-88.155382"
Suburban,33.85458076989794,"40.822384,-86.116189","41.27155,-85.85658"
Suburban,82.74707992110929,"42.601799,-74.975717","43.33513,-73.681701"
Suburban,42.85090243022736,"44.790267,-122.618719","45.410434,-122.625928"
Suburban,71.90445368203075,"38.231798,-81.942329","37.305417,-81.34246"
Suburban,17.738717096133215,"21.55164,-157.85105","21.295027,-157.84254"
Suburban,20.313291629776415,"46.42782,-67.84336","46.697447,-68.013818"
Suburban,74.57830214487055,"32.353757,-92.459917","32.04996,-93.683962"
Suburban,83.41212029491469,"44.124886,-88.745129","43.05184,-89.508886"
Suburban,69.89082698761563,"30.069437,-94.260793","29.917979,-95.415585"
Suburban,78.8083382153509,"44.385837,-123.115961","45.516005,-122.898412"
Suburban,75.34696202741654,"37.522046,-84.684467","38.514556,-85.257987"
Suburban,58.75268272098709,"37.633807,-87.12177","36.829938,-87.469997"
Suburban,71.82825142631904,"32.783137,-85.275581","33.718337,-85.818496"
Suburban,47.38309909128502,"39.355492,-121.724685","38.802631,-121.201975"
Suburban,70.38647654369822,"43.067413,-76.439657","42.115454,-75.946966"
Suburban,23.026364112076326,"39.004843,-77.954597","38.697238,-77.789935"
Suburban,69.41870454551216,"46.460159,-85.515605","45.5939,-84.782548"
Suburban,38.87385056747503,"43.477015,-87.961162","44.024156,-88.142649"
Suburban,64.27256944805882,"47.804493,-94.575871","47.201771,-93.526986"
Suburban,75.5456081147731,"42.766359,-89.250152","42.238666,-87.951217"
Suburban,79.23327785400205,"40.95469,-87.411025","42.056548,-87.835326"
Suburban,75.29141208052921,"42.332188,-96.465599","41.301539,-95.990772"
Suburban,65.254462778068,"34.962658,-97.031451","35.511134,-97.972795"
Suburban,73.80999201071296,"33.530359,-95.318244","33.462186,-94.039835"
Suburban,43.814535810935794,"33.496664,-80.582264","33.033792,-80.06387"
Suburban,83.44728649568302,"43.71885,-92.70463","44.896676,-93.077997"
Suburban,45.20900549401496,"40.914137,-76.193099","41.125488,-75.372343"
Suburban,55.09291689803794,"41.068883,-111.702746","40.271543,-111.711632"
Suburban,81.14202955637802,"37.24561,-88.36059","36.088748,-88.108628"
Suburban,64.38994102342873,"29.993788,-94.367034","30.232567,-93.325666"
Suburban,72.79155961209032,"48.904384,-122.321834","48.108316,-123.36343"
Suburban,59.84540488083586,"46.27511,-122.90761","47.073928,-122.419607"
Suburban,48.59299150677381,"41.576894,-71.866587","41.904291,-71.032394"
Suburban,45.089902629314494,"41.24114,-87.64615","41.745974,-88.198266"
Suburban,44.68904637159945,"44.608467,-92.955479","44.097468,-93.510009"
Suburban,22.609161103640073,"35.74682,-109.0685","35.528462,-108.768624"
Suburban,22.354536106680477,"34.752146,-106.16066","35.074689,-106.191622"
Suburban,55.841314942130516,"33.21012,-97.75476","33.097339,-96.798848"
Suburban,65.5502438773488,"33.334688,-88.556056","32.391788,-88.680964"
Suburban,69.8990800442758,"38.00307,-121.917219","38.888596,-121.292601"
Suburban,38.17895012622879,"40.793372,-82.856557","40.265988,-83.073544"
Suburban,67.0103548679255,"37.72625,-77.02275","37.977403,-78.209143"
Suburban,65.61648412713677,"37.92733,-81.62345","37.811926,-80.429334"
Suburban,68.8530826757681,"33.680148,-85.251297","33.356838,-84.120656"
Suburban,88.66892709670255,"34.93793,-80.66868","36.148021,-81.193855"
Suburban,79.08402982394307,"36.711382,-82.833676","36.169752,-84.087105"
Suburban,62.60422677221512,"38.915869,-121.080284","38.02253,-121.273688"
Suburban,59.5365050900892,"36.761702,-121.274795","37.580676,-120.938568"
Suburban,83.88943424775495,"33.40265,-81.42011","33.210644,-79.985606"
Suburban,87.34899172106935,"37.99753,-94.44329","39.250907,-94.654743"
Suburban,54.27970689507135,"45.87162,-93.11744","45.089913,-93.006048"
Suburban,43.435070597285005,"38.63765,-120.553399","38.888596,-121.292601"
Suburban,68.61727661297581,"37.51196,-98.82426","37.768527,-100.035841"
Suburban,68.57752531733284,"33.664645,-95.262837","33.445265,-94.101279"
Suburban,47.81451622509112,"48.290933,-101.111794","48.820912,-100.439464"
Suburban,86.07843777111258,"42.46415,-92.62825","43.018119,-91.108812"
Suburban,84.85886667220646,"42.639932,-85.004661","41.459703,-84.547006"
Suburban,59.12105108870691,"41.884795,-84.593491","42.729335,-84.407491"
Suburban,12.42450601987876,"47.013759,-119.087915","47.141208,-119.274193"
Suburban,89.22851164373049,"34.141332,-97.321977","35.421606,-97.528106"
Suburban,52.81137480757856,"45.037889,-91.888046","44.810249,-92.918589"
Suburban,20.12953787212809,"37.823852,-97.637834","37.637998,-97.354158"
Suburban,88.67223482662338,"38.09148,-82.32737","38.069098,-83.957546"
Suburban,80.7875620510743,"48.609072,-111.731852","47.491168,-111.219167"
Suburban,50.70901234281575,"41.107653,-90.485206","41.81875,-90.242866"
Suburban,81.4696956635785,"42.331147,-88.29518","41.763583,-89.687016"
Suburban,77.0830098893849,"31.552362,-88.090115","30.504435,-88.536778"
Suburban,38.958210064680195,"43.319339,-71.467006","43.401057,-70.699664"
Suburban,87.28457043134074,"45.40857,-91.74406","45.126237,-93.493649"
Suburban,85.38961650603486,"34.896683,-114.525317","36.061248,-115.033342"
Suburban,64.4341750864088,"33.904975,-86.626094","34.790166,-86.981535"
Suburban,63.348605703520484,"35.420467,-78.713729","35.692669,-79.789915"
Suburban,73.76947108348686,"34.23778,-117.08087","33.198571,-117.375317"
Suburban,73.30580516310586,"33.783518,-102.581946","32.724923,-102.66673"
Suburban,69.45419929761249,"31.411921,-110.158573","32.233617,-110.840063"
Suburban,55.613266725309394,"37.190922,-78.182733","37.755331,-77.459659"
Suburban,35.832044032039335,"39.952162,-80.378188","40.447297,-80.176247"
Suburban,36.23945541137555,"32.044128,-106.789582","31.75789,-106.27188"
Suburban,86.39818341126352,"39.39143,-87.69364","39.910749,-86.216207"
Suburban,60.78737049499435,"42.76839,-78.53002","42.096775,-79.300006"
Suburban,72.53578778077943,"34.442018,-79.880497","33.987454,-81.024864"
Suburban,25.452953961784274,"38.105713,-82.027154","38.42603,-82.25889"
Suburban,66.48756744775895,"34.60981,-96.34556","33.673156,-96.612124"
Suburban,70.97255257545488,"26.275293,-98.56996","25.951088,-97.484462"
Suburban,72.03407299200009,"33.12254,-95.934428","32.843655,-97.132017"
Suburban,33.44764133308701,"39.96088,-89.72399","39.720046,-90.270902"
Suburban,22.153007210050667,"40.691529,-122.042324","40.43159,-122.289394"
Suburban,75.05740731750194,"43.720284,-84.52035","42.914303,-85.521452"
Suburban,85.14616938998346,"35.938422,-81.884521","35.13898,-80.731964"
Suburban,19.577220009489498,"35.65377,-77.77553","35.606931,-77.43172"
Suburban,73.2657108076997,"41.256668,-89.17784","42.315953,-89.113042"
Suburban,60.045174606755864,"42.29585,-90.62096","41.815924,-89.64517"
Suburban,43.92591500946681,"37.459547,-84.756783","38.037641,-84.422217"
Suburban,84.66111907356735,"42.226193,-85.363194","41.014456,-85.119856"
Suburban,55.79900582746672,"35.49426,-95.30552","36.117387,-95.938969"
Suburban,86.9977417602654,"41.944253,-111.973275","40.726021,-111.549314"
Suburban,59.02864103720792,"31.15051,-81.36954","31.999461,-81.257178"
Suburban,18.646597855429516,"43.74524,-92.97019","43.664086,-93.326229"
Suburban,88.37809412503661,"48.91602,-117.78165","47.645553,-117.558562"
Suburban,31.86241102866981,"39.99914,-83.622204","39.875735,-83.0427"
Suburban,26.025197930614382,"37.13793,-76.83524","37.040724,-76.379041"
Suburban,57.22313308352748,"47.08,-96.79306","47.887512,-97.065271"
Suburban,63.82481686620272,"46.071482,-122.864838","45.147799,-122.88034"
Suburban,84.21458202190293,"40.190161,-79.160179","39.921095,-77.607045"
Suburban,45.91710848434068,"39.49509,-79.81506","39.019778,-80.414907"
Suburban,54.73911423749758,"35.416779,-80.416474","35.238369,-81.362595"
Suburban,39.39069085416315,"40.28837,-86.22972","39.766794,-86.530319"
Suburban,55.002637387185246,"38.98478,-85.60941","38.1895,-85.564283"
Suburban,57.18147520828546,"37.355569,-86.864676","36.667489,-87.440568"
Suburban,63.926241157101366,"46.381159,-115.918826","46.712734,-117.174749"
Suburban,70.40965877772793,"32.989226,-89.943323","33.44195,-88.852052"
Suburban,52.23446642360076,"34.152968,-83.262772","34.100135,-84.173803"
Suburban,53.83537571650339,"31.754655,-86.291595","31.050974,-85.899606"
Suburban,80.3856552601647,"31.307469,-87.202487","31.857005,-85.998711"
Suburban,42.04762466808916,"44.242705,-92.425643","44.097942,-93.249733"
Suburban,39.34029088524343,"29.087485,-81.891368","28.802283,-81.328222"
Suburban,77.99748246156352,"39.96645,-79.87672","39.086144,-78.960497"
Suburban,79.27759475500868,"40.730717,-106.913996","39.627675,-106.500457"
Suburban,34.153934257135596,"37.779976,-79.443495","38.067357,-78.933632"
Suburban,84.99738354913059,"41.949647,-86.475504","43.036361,-85.693564"
Suburban,73.59230352897754,"41.890486,-75.688114","41.008749,-76.4853"
Suburban,89.58378557680666,"39.791179,-94.397441","39.039411,-95.764837"
Suburban,59.24209446237525,"34.145452,-85.117749","34.996404,-85.245413"
Suburban,61.09327826759845,"34.54426,-91.96903","34.49451,-93.040494"
Suburban,76.46515218792393,"47.157924,-100.294569","46.880626,-98.723014"
Suburban,37.85398184879898,"36.127152,-88.959639","36.281189,-88.308063"
Suburban,85.04947356180419,"33.843455,-91.506834","34.832174,-92.394852"
Suburban,60.537725975496635,"38.102963,-75.381853","37.727116,-76.385085"
Suburban,30.934673747186913,"41.046263,-98.188441","40.6242,-98.385897"
Suburban,79.96975382589531,"37.940013,-81.354496","38.388379,-82.711657"
Suburban,60.645816990234536,"30.96574,-86.45967","30.477489,-87.308159"
Suburban,50.675282271487355,"37.26872,-81.66678","37.506823,-82.539872"
Suburban,88.98506014108071,"41.33087,-88.70813","40.111782,-88.160091"
